text,label
1F469 1F3FF 200D 1F33E,2
1F9D1 200D 1F373,2
1F9D1 1F3FB 200D 1F373,2
1F9D1 1F3FC 200D 1F373,2
1F9D1 1F3FD 200D 1F373,2
1F9D1 1F3FE 200D 1F373,2
1F9D1 1F3FF 200D 1F373,2
1F468 200D 1F373,2
1F468 1F3FB 200D 1F373,2
1F468 1F3FC 200D 1F373,2
1F468 1F3FD 200D 1F373,2
1F468 1F3FE 200D 1F373,2
1F468 1F3FF 200D 1F373,2
1F469 200D 1F373,2
1F469 1F3FB 200D 1F373,2
1F469 1F3FC 200D 1F373,2
1F469 1F3FD 200D 1F373,2
1F469 1F3FE 200D 1F373,2
1F469 1F3FF 200D 1F373,2
1F9D1 200D 1F527,2
1F9D1 1F3FB 200D 1F527,2
1F9D1 1F3FC 200D 1F527,2
1F9D1 1F3FD 200D 1F527,2
1F9D1 1F3FE 200D 1F527,2
1F9D1 1F3FF 200D 1F527,2
1F468 200D 1F527,2
1F468 1F3FB 200D 1F527,2
1F468 1F3FC 200D 1F527,2
1F468 1F3FD 200D 1F527,2
1F468 1F3FE 200D 1F527,2
1F468 1F3FF 200D 1F527,2
1F469 200D 1F527,2
1F469 1F3FB 200D 1F527,2
1F469 1F3FC 200D 1F527,2
1F469 1F3FD 200D 1F527,2
1F469 1F3FE 200D 1F527,2
1F469 1F3FF 200D 1F527,2
1F9D1 200D 1F3ED,2
1F9D1 1F3FB 200D 1F3ED,2
1F9D1 1F3FC 200D 1F3ED,2
1F9D1 1F3FD 200D 1F3ED,2
1F9D1 1F3FE 200D 1F3ED,2
1F9D1 1F3FF 200D 1F3ED,2
1F468 200D 1F3ED,2
1F468 1F3FB 200D 1F3ED,2
1F468 1F3FC 200D 1F3ED,2
1F468 1F3FD 200D 1F3ED,2
1F468 1F3FE 200D 1F3ED,2
1F468 1F3FF 200D 1F3ED,2
1F469 200D 1F3ED,2
1F469 1F3FB 200D 1F3ED,2
1F469 1F3FC 200D 1F3ED,2
1F469 1F3FD 200D 1F3ED,2
1F469 1F3FE 200D 1F3ED,2
1F469 1F3FF 200D 1F3ED,2
1F9D1 200D 1F4BC,2
1F9D1 1F3FB 200D 1F4BC,2
1F9D1 1F3FC 200D 1F4BC,2
1F9D1 1F3FD 200D 1F4BC,2
1F9D1 1F3FE 200D 1F4BC,2
1F9D1 1F3FF 200D 1F4BC,2
1F468 200D 1F4BC,2
1F468 1F3FB 200D 1F4BC,2
1F468 1F3FC 200D 1F4BC,2
1F468 1F3FD 200D 1F4BC,2
1F468 1F3FE 200D 1F4BC,2
1F468 1F3FF 200D 1F4BC,2
1F469 200D 1F4BC,2
1F469 1F3FB 200D 1F4BC,2
1F469 1F3FC 200D 1F4BC,2
1F469 1F3FD 200D 1F4BC,2
1F469 1F3FE 200D 1F4BC,2
1F469 1F3FF 200D 1F4BC,2
1F9D1 200D 1F52C,2
1F9D1 1F3FB 200D 1F52C,2
1F9D1 1F3FC 200D 1F52C,2
1F9D1 1F3FD 200D 1F52C,2
1F9D1 1F3FE 200D 1F52C,2
1F9D1 1F3FF 200D 1F52C,2
1F468 200D 1F52C,2
1F468 1F3FB 200D 1F52C,2
1F468 1F3FC 200D 1F52C,2
1F468 1F3FD 200D 1F52C,2
1F468 1F3FE 200D 1F52C,2
1F468 1F3FF 200D 1F52C,2
1F469 200D 1F52C,2
1F469 1F3FB 200D 1F52C,2
1F469 1F3FC 200D 1F52C,2
1F469 1F3FD 200D 1F52C,2
1F469 1F3FE 200D 1F52C,2
1F469 1F3FF 200D 1F52C,2
1F9D1 200D 1F4BB,2
1F9D1 1F3FB 200D 1F4BB,2
1F9D1 1F3FC 200D 1F4BB,2
1F9D1 1F3FD 200D 1F4BB,2
1F9D1 1F3FE 200D 1F4BB,2
1F9D1 1F3FF 200D 1F4BB,2
1F468 200D 1F4BB,2
1F468 1F3FB 200D 1F4BB,2
1F468 1F3FC 200D 1F4BB,2
1F468 1F3FD 200D 1F4BB,2
1F468 1F3FE 200D 1F4BB,2
1F468 1F3FF 200D 1F4BB,2
1F469 200D 1F4BB,2
1F469 1F3FB 200D 1F4BB,2
1F469 1F3FC 200D 1F4BB,2
1F469 1F3FD 200D 1F4BB,2
1F469 1F3FE 200D 1F4BB,2
1F469 1F3FF 200D 1F4BB,2
1F9D1 200D 1F3A4,2
1F9D1 1F3FB 200D 1F3A4,2
1F9D1 1F3FC 200D 1F3A4,2
1F9D1 1F3FD 200D 1F3A4,2
1F9D1 1F3FE 200D 1F3A4,2
1F9D1 1F3FF 200D 1F3A4,2
1F468 200D 1F3A4,2
1F468 1F3FB 200D 1F3A4,2
1F468 1F3FC 200D 1F3A4,2
1F468 1F3FD 200D 1F3A4,2
1F468 1F3FE 200D 1F3A4,2
1F468 1F3FF 200D 1F3A4,2
1F469 200D 1F3A4,2
1F469 1F3FB 200D 1F3A4,2
1F469 1F3FC 200D 1F3A4,2
1F469 1F3FD 200D 1F3A4,2
1F469 1F3FE 200D 1F3A4,2
1F469 1F3FF 200D 1F3A4,2
1F9D1 200D 1F3A8,2
1F9D1 1F3FB 200D 1F3A8,2
1F9D1 1F3FC 200D 1F3A8,2
1F9D1 1F3FD 200D 1F3A8,2
1F9D1 1F3FE 200D 1F3A8,2
1F9D1 1F3FF 200D 1F3A8,2
1F468 200D 1F3A8,2
1F468 1F3FB 200D 1F3A8,2
1F468 1F3FC 200D 1F3A8,2
1F468 1F3FD 200D 1F3A8,2
1F468 1F3FE 200D 1F3A8,2
1F468 1F3FF 200D 1F3A8,2
1F469 200D 1F3A8,2
1F469 1F3FB 200D 1F3A8,2
1F469 1F3FC 200D 1F3A8,2
1F469 1F3FD 200D 1F3A8,2
1F469 1F3FE 200D 1F3A8,2
1F469 1F3FF 200D 1F3A8,2
1F9D1 200D 2708 FE0F,2
1F9D1 200D 2708,2
1F9D1 1F3FB 200D 2708 FE0F,2
1F9D1 1F3FB 200D 2708,2
1F9D1 1F3FC 200D 2708 FE0F,2
1F9D1 1F3FC 200D 2708,2
1F9D1 1F3FD 200D 2708 FE0F,2
1F9D1 1F3FD 200D 2708,2
1F9D1 1F3FE 200D 2708 FE0F,2
1F9D1 1F3FE 200D 2708,2
1F9D1 1F3FF 200D 2708 FE0F,2
1F9D1 1F3FF 200D 2708,2
1F468 200D 2708 FE0F,2
1F468 200D 2708,2
1F468 1F3FB 200D 2708 FE0F,2
1F468 1F3FB 200D 2708,2
1F468 1F3FC 200D 2708 FE0F,2
1F468 1F3FC 200D 2708,2
1F468 1F3FD 200D 2708 FE0F,2
1F468 1F3FD 200D 2708,2
1F468 1F3FE 200D 2708 FE0F,2
1F468 1F3FE 200D 2708,2
1F468 1F3FF 200D 2708 FE0F,2
1F468 1F3FF 200D 2708,2
1F469 200D 2708 FE0F,2
1F469 200D 2708,2
1F469 1F3FB 200D 2708 FE0F,2
1F469 1F3FB 200D 2708,2
1F469 1F3FC 200D 2708 FE0F,2
1F469 1F3FC 200D 2708,2
1F469 1F3FD 200D 2708 FE0F,2
1F469 1F3FD 200D 2708,2
1F469 1F3FE 200D 2708 FE0F,2
1F469 1F3FE 200D 2708,2
1F469 1F3FF 200D 2708 FE0F,2
1F469 1F3FF 200D 2708,2
1F9D1 200D 1F680,2
1F9D1 1F3FB 200D 1F680,2
1F9D1 1F3FC 200D 1F680,2
1F9D1 1F3FD 200D 1F680,2
1F9D1 1F3FE 200D 1F680,2
1F9D1 1F3FF 200D 1F680,2
1F468 200D 1F680,2
1F468 1F3FB 200D 1F680,2
1F468 1F3FC 200D 1F680,2
1F468 1F3FD 200D 1F680,2
1F468 1F3FE 200D 1F680,2
1F468 1F3FF 200D 1F680,2
1F469 200D 1F680,2
1F469 1F3FB 200D 1F680,2
1F469 1F3FC 200D 1F680,2
1F469 1F3FD 200D 1F680,2
1F469 1F3FE 200D 1F680,2
1F469 1F3FF 200D 1F680,2
1F9D1 200D 1F692,2
1F9D1 1F3FB 200D 1F692,2
1F9D1 1F3FC 200D 1F692,2
1F9D1 1F3FD 200D 1F692,2
1F9D1 1F3FE 200D 1F692,2
1F9D1 1F3FF 200D 1F692,2
1F468 200D 1F692,2
1F468 1F3FB 200D 1F692,2
1F468 1F3FC 200D 1F692,2
1F468 1F3FD 200D 1F692,2
1F468 1F3FE 200D 1F692,2
1F468 1F3FF 200D 1F692,2
1F469 200D 1F692,2
1F469 1F3FB 200D 1F692,2
1F469 1F3FC 200D 1F692,2
1F469 1F3FD 200D 1F692,2
1F469 1F3FE 200D 1F692,2
1F469 1F3FF 200D 1F692,2
1F46E,2
1F46E 1F3FB,2
1F46E 1F3FC,2
1F46E 1F3FD,2
1F46E 1F3FE,2
1F46E 1F3FF,2
1F46E 200D 2642 FE0F,2
1F46E 200D 2642,2
1F46E 1F3FB 200D 2642 FE0F,2
1F46E 1F3FB 200D 2642,2
1F46E 1F3FC 200D 2642 FE0F,2
1F46E 1F3FC 200D 2642,2
1F46E 1F3FD 200D 2642 FE0F,2
1F46E 1F3FD 200D 2642,2
1F46E 1F3FE 200D 2642 FE0F,2
1F46E 1F3FE 200D 2642,2
1F46E 1F3FF 200D 2642 FE0F,2
1F46E 1F3FF 200D 2642,2
1F46E 200D 2640 FE0F,2
1F46E 200D 2640,2
1F46E 1F3FB 200D 2640 FE0F,2
1F46E 1F3FB 200D 2640,2
1F46E 1F3FC 200D 2640 FE0F,2
1F46E 1F3FC 200D 2640,2
1F46E 1F3FD 200D 2640 FE0F,2
1F46E 1F3FD 200D 2640,2
1F46E 1F3FE 200D 2640 FE0F,2
1F46E 1F3FE 200D 2640,2
1F46E 1F3FF 200D 2640 FE0F,2
1F46E 1F3FF 200D 2640,2
1F575 FE0F,2
1F575,2
1F575 1F3FB,2
1F575 1F3FC,2
1F575 1F3FD,2
1F575 1F3FE,2
1F575 1F3FF,2
1F575 FE0F 200D 2642 FE0F,2
1F575 200D 2642 FE0F,2
1F575 FE0F 200D 2642,2
1F575 200D 2642,2
1F575 1F3FB 200D 2642 FE0F,2
1F575 1F3FB 200D 2642,2
1F575 1F3FC 200D 2642 FE0F,2
1F575 1F3FC 200D 2642,2
1F575 1F3FD 200D 2642 FE0F,2
1F575 1F3FD 200D 2642,2
1F575 1F3FE 200D 2642 FE0F,2
1F575 1F3FE 200D 2642,2
1F575 1F3FF 200D 2642 FE0F,2
1F575 1F3FF 200D 2642,2
1F575 FE0F 200D 2640 FE0F,2
1F575 200D 2640 FE0F,2
1F575 FE0F 200D 2640,2
1F575 200D 2640,2
1F575 1F3FB 200D 2640 FE0F,2
1F575 1F3FB 200D 2640,2
1F575 1F3FC 200D 2640 FE0F,2
1F575 1F3FC 200D 2640,2
1F575 1F3FD 200D 2640 FE0F,2
1F575 1F3FD 200D 2640,2
1F575 1F3FE 200D 2640 FE0F,2
1F575 1F3FE 200D 2640,2
1F575 1F3FF 200D 2640 FE0F,2
1F575 1F3FF 200D 2640,2
1F482,2
1F482 1F3FB,2
1F482 1F3FC,2
1F482 1F3FD,2
1F482 1F3FE,2
1F482 1F3FF,2
1F482 200D 2642 FE0F,2
1F482 200D 2642,2
1F482 1F3FB 200D 2642 FE0F,2
1F482 1F3FB 200D 2642,2
1F482 1F3FC 200D 2642 FE0F,2
1F482 1F3FC 200D 2642,2
1F482 1F3FD 200D 2642 FE0F,2
1F482 1F3FD 200D 2642,2
1F482 1F3FE 200D 2642 FE0F,2
1F482 1F3FE 200D 2642,2
1F482 1F3FF 200D 2642 FE0F,2
1F482 1F3FF 200D 2642,2
1F482 200D 2640 FE0F,2
1F482 200D 2640,2
1F482 1F3FB 200D 2640 FE0F,2
1F482 1F3FB 200D 2640,2
1F482 1F3FC 200D 2640 FE0F,2
1F482 1F3FC 200D 2640,2
1F482 1F3FD 200D 2640 FE0F,2
1F482 1F3FD 200D 2640,2
1F482 1F3FE 200D 2640 FE0F,2
1F482 1F3FE 200D 2640,2
1F482 1F3FF 200D 2640 FE0F,2
1F482 1F3FF 200D 2640,2
1F477 1F3FF 200D 2640,2
1F934,2
1F934 1F3FB,2
1F934 1F3FC,2
1F934 1F3FD,2
1F934 1F3FE,2
1F934 1F3FF,2
1F478,2
1F478 1F3FB,2
1F478 1F3FC,2
1F478 1F3FD,2
1F478 1F3FE,2
1F478 1F3FF,2
1F473,2
1F473 1F3FB,2
1F473 1F3FC,2
1F473 1F3FD,2
1F473 1F3FE,2
1F473 1F3FF,2
1F473 200D 2642 FE0F,2
1F473 200D 2642,2
1F473 1F3FB 200D 2642 FE0F,2
1F473 1F3FB 200D 2642,2
1F473 1F3FC 200D 2642 FE0F,2
1F473 1F3FC 200D 2642,2
1F473 1F3FD 200D 2642 FE0F,2
1F473 1F3FD 200D 2642,2
1F473 1F3FE 200D 2642 FE0F,2
1F473 1F3FE 200D 2642,2
1F473 1F3FF 200D 2642 FE0F,2
1F473 1F3FF 200D 2642,2
1F473 200D 2640 FE0F,2
1F473 200D 2640,2
1F473 1F3FB 200D 2640 FE0F,2
1F473 1F3FB 200D 2640,2
1F473 1F3FC 200D 2640 FE0F,2
1F473 1F3FC 200D 2640,2
1F473 1F3FD 200D 2640 FE0F,2
1F473 1F3FD 200D 2640,2
1F473 1F3FE 200D 2640 FE0F,2
1F473 1F3FE 200D 2640,2
1F473 1F3FF 200D 2640 FE0F,2
1F473 1F3FF 200D 2640,2
1F472,2
1F472 1F3FB,2
1F472 1F3FC,2
1F472 1F3FD,2
1F472 1F3FE,2
1F472 1F3FF,2
1F9D5,2
1F9D5 1F3FB,2
1F9D5 1F3FC,2
1F9D5 1F3FD,2
1F9D5 1F3FE,2
1F9D5 1F3FF,2
1F935,2
1F935 1F3FB,2
1F935 1F3FC,2
1F935 1F3FD,2
1F935 1F3FE,2
1F935 1F3FF,2
1F935 200D 2642 FE0F,2
1F935 200D 2642,2
1F935 1F3FB 200D 2642 FE0F,2
1F935 1F3FB 200D 2642,2
1F935 1F3FC 200D 2642 FE0F,2
1F935 1F3FC 200D 2642,2
1F935 1F3FD 200D 2642 FE0F,2
1F935 1F3FD 200D 2642,2
1F935 1F3FE 200D 2642 FE0F,2
1F935 1F3FE 200D 2642,2
1F935 1F3FF 200D 2642 FE0F,2
1F935 1F3FF 200D 2642,2
1F935 200D 2640 FE0F,2
1F935 200D 2640,2
1F935 1F3FB 200D 2640 FE0F,2
1F935 1F3FB 200D 2640,2
1F935 1F3FC 200D 2640 FE0F,2
1F935 1F3FC 200D 2640,2
1F935 1F3FD 200D 2640 FE0F,2
1F935 1F3FD 200D 2640,2
1F935 1F3FE 200D 2640 FE0F,2
1F935 1F3FE 200D 2640,2
1F935 1F3FF 200D 2640 FE0F,2
1F935 1F3FF 200D 2640,2
1F470,2
1F470 1F3FB,2
1F470 1F3FC,2
1F470 1F3FD,2
1F470 1F3FE,2
1F470 1F3FF,2
1F470 200D 2642 FE0F,2
1F470 200D 2642,2
1F470 1F3FB 200D 2642 FE0F,2
1F470 1F3FB 200D 2642,2
1F470 1F3FC 200D 2642 FE0F,2
1F470 1F3FC 200D 2642,2
1F470 1F3FD 200D 2642 FE0F,2
1F470 1F3FD 200D 2642,2
1F470 1F3FE 200D 2642 FE0F,2
1F470 1F3FE 200D 2642,2
1F470 1F3FF 200D 2642 FE0F,2
1F470 1F3FF 200D 2642,2
1F470 200D 2640 FE0F,2
1F470 200D 2640,2
1F470 1F3FB 200D 2640 FE0F,2
1F470 1F3FB 200D 2640,2
1F470 1F3FC 200D 2640 FE0F,2
1F470 1F3FC 200D 2640,2
1F470 1F3FD 200D 2640 FE0F,2
1F470 1F3FD 200D 2640,2
1F470 1F3FE 200D 2640 FE0F,2
1F470 1F3FE 200D 2640,2
1F470 1F3FF 200D 2640 FE0F,2
1F470 1F3FF 200D 2640,2
1F930,2
1F930 1F3FB,2
1F930 1F3FC,2
1F930 1F3FD,2
1F930 1F3FE,2
1F930 1F3FF,2
1F931,2
1F931 1F3FB,2
1F931 1F3FC,2
1F931 1F3FD,2
1F931 1F3FE,2
1F931 1F3FF,2
1F469 200D 1F37C,2
1F469 1F3FB 200D 1F37C,2
1F469 1F3FC 200D 1F37C,2
1F469 1F3FD 200D 1F37C,2
1F469 1F3FE 200D 1F37C,2
1F469 1F3FF 200D 1F37C,2
1F468 200D 1F37C,2
1F468 1F3FB 200D 1F37C,2
1F468 1F3FC 200D 1F37C,2
1F468 1F3FD 200D 1F37C,2
1F468 1F3FE 200D 1F37C,2
1F468 1F3FF 200D 1F37C,2
1F9D1 200D 1F37C,2
1F9D1 1F3FB 200D 1F37C,2
1F9D1 1F3FC 200D 1F37C,2
1F9D1 1F3FD 200D 1F37C,2
1F9D1 1F3FE 200D 1F37C,2
1F9D1 1F3FF 200D 1F37C,2
1F47C,2
1F435,2
1F412,2
1F98D,2
1F9A7,2
1F436,2
1F415,2
1F9AE,2
1F415 200D 1F9BA,2
1F429,2
1F43A,2
1F98A,2
1F99D,2
1F431,2
1F408,2
1F408 200D 2B1B,2
1F981,2
1F42F,2
1F405,2
1F406,2
1F434,2
1F40E,2
1F984,2
1F993,2
1F98C,2
1F9AC,2
1F42E,2
1F402,2
1F403,2
1F404,2
1F437,2
1F416,2
1F417,2
1F43D,2
1F40F,2
1F411,2
1F410,2
1F42A,2
1F42B,2
1F999,2
1F992,2
1F418,2
1F9A3,2
1F98F,2
1F99B,2
1F42D,2
1F401,2
1F400,2
1F439,2
1F430,2
1F407,2
1F43F FE0F,2
1F43F,2
1F9AB,2
1F994,2
1F987,2
1F43B,2
1F43B 200D 2744 FE0F,2
1F43B 200D 2744,2
1F428,2
1F43C,2
1F9A5,2
1F9A6,2
1F9A8,2
1F998,2
1F9A1,2
1F43E,2
1F983,2
1F414,2
1F413,2
1F423,2
1F424,2
1F425,2
1F426,2
1F427,2
1F54A FE0F,2
1F54A,2
1F985,2
1F986,2
1F9A2,2
1F989,2
1F9A4,2
1FAB6,2
1F9A9,2
1F99A,2
1F99C,2
1F438,2
1F40A,2
1F42,2
1F98E,2
1F40D,2
1F432,2
1F409,2
1F995,2
1F996,2
1F433,2
1F40B,2
1F42C,2
1F9AD,2
1F41F,2
1F420,2
1F421,2
1F988,2
1F419,2
1F41A,2
1F40C,2
1F98B,2
1F41B,2
1F41C,2
1F41D,2
1FAB2,2
1F41E,2
1F997,2
1FAB3,2
1F577 FE0F,2
1F577,2
1F578 FE0F,2
1F578,2
1F982,2
1F99F,2
1FAB0,2
1FAB1,2
1F9A0,2
1F490,2
1F338,2
1F4AE,2
1F3F5 FE0F,2
1F3F5,2
1F339,2
1F940,2
1F33A,2
1F33B,2
1F33C,2
1F337,2
1F331,2
1FAB4,2
1F332,2
1F333,2
1F334,2
1F335,2
1F33E,2
1F33F,2
2618 FE0F,2
2618,2
1F340,2
1F341,2
1F342,2
1F343,2
1F347,2
1F348,2
1F349,2
1F34A,2
1F34B,2
1F34C,2
1F34D,2
1F96D,2
1F34E,2
1F34F,2
1F350,2
1F351,2
1F352,2
1F353,2
1FAD0,2
1F95D,2
1F345,2
1FAD2,2
1F965,2
1F951,2
1F346,2
1F954,2
1F955,2
1F33D,2
1F336 FE0F,2
1F336,2
1FAD1,2
1F952,2
1F96C,2
1F966,2
1F9C4,2
1F9C5,2
1F344,2
1F95C,2
1F330,2
1F35E,2
1F950,2
1F956,2
1FAD3,2
1F968,2
1F96F,2
1F95E,2
1F9C7,2
1F9C0,2
1F356,2
1F357,2
1F969,2
1F953,2
1F354,2
1F35F,2
1F355,2
1F32D,2
1F96A,2
1F32E,2
1F32F,2
1FAD4,2
1F959,2
1F9C6,2
1F95A,2
1F373,2
1F958,2
1F372,2
1FAD5,2
1F963,2
1F957,2
1F37F,2
1F9C8,2
1F9C2,2
1F96B,2
1F371,2
1F358,2
1F359,2
1F35A,2
1F35B,2
1F35C,2
1F35D,2
1F360,2
1F362,2
1F363,2
1F364,2
1F365,2
1F96E,2
1F361,2
1F95F,2
1F960,2
1F961,2
1F980,2
1F99E,2
1F990,2
1F991,2
1F9AA,2
1F366,2
1F367,2
1F368,2
1F369,2
1F36A,2
1F382,2
1F370,2
1F9C1,2
1F967,2
1F36B,2
1F36C,2
1F36D,2
1F36E,2
1F36F,2
1F37C,2
1F95B,2
2615,2
1FAD6,2
1F375,2
1F376,2
1F37E,2
1F377,2
1F378,2
1F379,2
1F37A,2
1F37B,2
1F942,2
1F943,2
1F964,2
1F9CB,2
1F9C3,2
1F9C9,2
1F9CA,2
1F962,2
1F37D FE0F,2
1F37D,2
1F374,2
1F944,2
1F52A,2
1F3FA,2
1F30D,2
1F30E,2
1F30F,2
1F310,2
1F5FA FE0F,2
1F5FA,2
1F5FE,2
1F9ED,2
1F3D4 FE0F,2
1F3D4,2
26F0 FE0F,2
26F0,2
1F30B,2
1F5FB,2
1F3D5 FE0F,2
1F3D5,2
1F3D6 FE0F,2
1F3D6,2
1F3DC FE0F,2
1F3DC,2
1F3DD FE0F,2
1F3DD,2
1F3DE FE0F,2
1F3DE,2
1F3DF FE0F,2
1F3DF,2
1F3DB FE0F,2
1F3DB,2
1F3D7 FE0F,2
1F3D7,2
1F9F1,2
1FAA8,2
1FAB5,2
1F6D6,2
1F3D8 FE0F,2
1F3D8,2
1F3DA FE0F,2
1F3DA,2
1F3E0,2
1F3E1,2
1F3E2,2
1F3E3,2
1F3E4,2
1F3E5,2
1F3E6,2
1F3E8,2
1F3E9,2
1F3EA,2
1F3EB,2
1F3EC,2
1F3ED,2
1F3EF,2
1F3F0,2
1F492,2
1F5FC,2
1F5FD,2
26EA,2
1F54C,2
1F6D5,2
1F54D,2
26E9 FE0F,2
2.60E+10,2
1F54B,2
26F2,2
26FA,2
1F301,2
1F303,2
1F3D9 FE0F,2
1F3D9,2
1F304,2
1F305,2
1F306,2
1F307,2
1F309,2
2668 FE0F,2
2668,2
1F3A0,2
1F3A1,2
1F3A2,2
1F488,2
1F3AA,2
1F682,2
1F683,2
1F684,2
1F685,2
1F686,2
1F687,2
1F688,2
1F689,2
1F68A,2
1F69D,2
1F69E,2
1F68B,2
1F68C,2
1F68D,2
1F68E,2
1F690,2
1F691,2
1F692,2
1F693,2
1F694,2
1F695,2
1F696,2
1F697,2
1F698,2
1F699,2
1F6FB,2
1F69A,2
1F69B,2
1F69C,2
1F3CE FE0F,2
1F3CE,2
1F3CD FE0F,2
1F3CD,2
1F6F5,2
1F9BD,2
1F9BC,2
1F6FA,2
1F6B2,2
1F6F4,2
1F6F9,2
1F6FC,2
1F68F,2
1F6E3 FE0F,2
1F6E3,2
1F6E4 FE0F,2
1F6E4,2
1F6E2 FE0F,2
1F6E2,2
26FD,2
1F6A8,2
1F6A5,2
1F6A6,2
1F6D1,2
1F6A7,2
2693,2
26F5,2
1F6F6,2
1F6A4,2
1F6F3 FE0F,2
1F6F3,2
26F4 FE0F,2
26F4,2
1F6E5 FE0F,2
1F6E5,2
1F6A2,2
1F566,2
1F311,2
1F312,2
1F313,2
1F314,2
1F315,2
1F316,2
1F317,2
1F318,2
1F319,2
1F31A,2
1F31B,2
1F31C,2
1F321 FE0F,2
1F321,2
2600 FE0F,2
2600,2
1F31D,2
1F31E,2
1FA90,2
2B50,2
1F31F,2
1F320,2
1F30C,2
2601 FE0F,2
2601,2
26C5,2
26C8 FE0F,2
26C8,2
1F324 FE0F,2
1F324,2
1F325 FE0F,2
1F325,2
1F326 FE0F,2
1F326,2
1F327 FE0F,2
1F327,2
1F328 FE0F,2
1F328,2
1F329 FE0F,2
1F329,2
1F32A FE0F,2
1F32A,2
1F32B FE0F,2
1F32B,2
1F32C FE0F,2
1F32C,2
1F300,2
1F308,2
1F302,2
2602 FE0F,2
2602,2
2614,2
26F1 FE0F,2
26F1,2
26A1,2
2744 FE0F,2
2744,2
2603 FE0F,2
2603,2
26C4,2
2604 FE0F,2
2604,2
1F525,2
1F4A7,2
1F30A,2
1F383,2
1F384,2
1F386,2
1F387,2
1F9E8,2
2728,2
1F388,2
1F389,2
1F38A,2
1F38B,2
1F38D,2
1F38E,2
1F38F,2
1F390,2
1F391,2
1F9E7,2
1F380,2
1F381,2
1F397 FE0F,2
1F397,2
1F39F FE0F,2
1F39F,2
1F3AB,2
1F396 FE0F,2
1F396,2
1F3C6,2
1F3C5,2
1F947,2
1F948,2
1F949,2
26BD,2
26BE,2
1F94E,2
1F3C0,2
1F3D0,2
1F3C8,2
1F3C9,2
1F3BE,2
1F94F,2
1F3B3,2
1F3CF,2
1F3D1,2
1F3D2,2
1F94D,2
1F3D3,2
1F3F8,2
1F94A,2
1F94B,2
1F945,2
26F3,2
26F8 FE0F,2
26F8,2
1F3A3,2
1F93F,2
1F3BD,2
1F3BF,2
1F6F7,2
1F94C,2
1F3AF,2
1FA80,2
1FA81,2
1F3B1,2
1F52E,2
1FA84,2
1F9FF,2
1F3AE,2
1F579 FE0F,2
1F579,2
1F3B0,2
1F3B2,2
1F9E9,2
1F9F8,2
1F3AD,2
1F5BC FE0F,2
1F5BC,2
1F3A8,2
1F9F5,2
1FAA1,2
1F9F6,2
1FAA2,2
1F453,2
1F576 FE0F,2
1F576,2
1F97D,2
1F97C,2
1F9BA,2
1F454,2
1F455,2
1F456,2
1F9E3,2
1F9E4,2
1F9E5,2
1F9E6,2
1F457,2
1F458,2
1F97B,2
1FA71,2
1FA72,2
1FA73,2
1F459,2
1F45A,2
1F45B,2
1F45C,2
1F45D,2
1F6CD FE0F,2
1F6CD,2
1F392,2
1FA74,2
1F45E,2
1F45F,2
1F97E,2
1F97F,2
1F460,2
1F461,2
1FA70,2
1F462,2
1F451,2
1F452,2
1F3A9,2
1F393,2
1F9E2,2
1FA96,2
26D1 FE0F,2
26D1,2
1F4FF,2
1F484,2
1F48D,2
1F48E,2
1F507,2
1F508,2
1F509,2
1F50A,2
1F4E2,2
1F4E3,2
1F4EF,2
1F514,2
1F515,2
1F3BC,2
1F3B5,2
1F3B6,2
1F399 FE0F,2
1F399,2
1F39A FE0F,2
1F39A,2
1F39B FE0F,2
1F39B,2
1F3A4,2
1F3A7,2
1F4FB,2
1F3B7,2
1FA97,2
1F3B8,2
1F3B9,2
1F3BA,2
1F3BB,2
1FA95,2
1F941,2
1FA98,2
1F4F1,2
1F4F2,2
260E FE0F,2
260E,2
1F4DE,2
1F4DF,2
1F4E0,2
1F50B,2
1F50C,2
1F4BB,2
1F5A5 FE0F,2
1F5A5,2
1F5A8 FE0F,2
1F5A8,2
2328 FE0F,2
2328,2
1F5B1 FE0F,2
1F5B1,2
1F5B2 FE0F,2
1F5B2,2
1F4BD,2
1F4BE,2
1F4BF,2
1F4C0,2
1F9EE,2
1F3A5,2
1F39E FE0F,2
1F39E,2
1F4FD FE0F,2
1F4FD,2
1F3AC,2
1F4FA,2
1F4F7,2
1F4F8,2
1F4F9,2
1F4FC,2
1F50D,2
1F50E,2
1F56F FE0F,2
1F56F,2
1F4A1,2
1F526,2
1F3EE,2
1FA94,2
1F4D4,2
1F4D5,2
1F4D6,2
1F4D7,2
1F4D8,2
1F4D9,2
1F4DA,2
1F4D3,2
1F4D2,2
1F4C3,2
1F4DC,2
1F4C4,2
1F4F0,2
1F5DE FE0F,2
1F5DE,2
1F4D1,2
1F516,2
1F3F7 FE0F,2
1F3F7,2
1F4B0,2
1FA99,2
1F4B4,2
1F4B5,2
1F4B6,2
1F4B7,2
1F4B8,2
1F4B3,2
1F9FE,2
1F4B9,2
2709 FE0F,2
2709,2
1F4E7,2
1F4E8,2
1F4E9,2
1F4E4,2
1F4E5,2
1F4E6,2
1F4EB,2
1F4EA,2
1F4EC,2
1F4ED,2
1F4EE,2
1F5F3 FE0F,2
1F5F3,2
270F FE0F,2
270F,2
2712 FE0F,2
2712,2
1F58B FE0F,2
1F58B,2
1F58A FE0F,2
1F58A,2
1F58C FE0F,2
1F58C,2
1F58D FE0F,2
1F58D,2
