text,label
kysa wrong concept hai. gair mehrem ke hath chomna aurot ko jaiz nahi hai . aur ye kisi aqide mein thik nahi mana jata . logo ko gumrah maat karoo . ﻿,0
wifi bhi base babar disconnect ho jata ha or sim ka net bhi sahi speed nahi day raga plz agar koi software ha to bataoo is main kafi problems haan,0
"wo barbieeeeeeeeeeeeeee g ap zara s option ko chk karo ye alag style hay , nakami larki",0
woh tou theek hay lekin tumharey chehray per phitkar kyoon baras rahi hay,0
wohi bekaar flashbacks jaari hain .... kahani aik inch bhi aagay nahin barhi . saaray flashbacks ko edit kerkay nikaal diya jaaye to total 5 yaa 6 episodes banein gay ab tak .,0
word ' loota ' in jese logon k leye hi bana ha,0
world cup me to nhi hara paye ek bhi bar ab kya harao gy,0
"writer ne dilkush ( mehar bano ) kay role ko mazahiya bananay ki koshish ki hai , lekin mazahiya bannay kay bajaye bohot hi boring ban gaya hai uss ka role . ooper say rahi sahi kasar mehar bano ne overacting kerkay poori kerdi hai . jugan kazim ko agar dilkush kaa role detay to shayad behter hota . yaa kisi aur achi actress ko letay iss role main . bilkul bhi maza nahin aa rahi iss dramay main . gohar mumtaz ( sameer ) ko kisi achay dramay main kaam kerna chahiye tha . ",0
xperia k chackar me mat paro dear huawei is best mobile this time check it,0
yaar ye program bhi koi dekhe ga,0
ye azab musafroon ko hi bhugatna pare ga yahan awam ko pagal samjha jata hai yahan public ki koi value nahi hai yaha value hai to corruption ki loot mar ki ager koi ye kaam kerta hai to king hai hamari govt . ka q k us se govt . ka bhi bhala hota hai,0
"ye bare sharam ke baat hai ka koi ap ko damke dai aur ap baag jaye , agar har kelare ko damke mele ge tu kia sare baag jaye ga tu phir cricket ka and pakistan ka khuda he hapez . ( zulqarnaian , sham sham saham ) ap ko is ghalte par pakistani qoom sa maafe mangna chaheya . ",0
ye pakistn ki badqismati he . lekin sab se ziada hm khud kasurwaar hein jo baar baar in khudgarz politicians ko vote dete hein,0
ye to mujhe yaqeen hai ke dunia me har 10 logon me se 9 israel aur america k lie bad dua karte hain aur insha allah 2011 tak dono ka naam dunia k nakshe ( globe ) se mit jayega kaho insha allah insha allah insha allah insha allah insha allah insha allah insha allah insha allah insha allah insha allah insha allah insha allah insha allah aameen aameen aameen aameen aameen aameen aameen aameen aameen aameen aameen aameen aameen,0
"ham per ye jang musalat ki kgye ha , hamary hukamran bohat he zayada corrupt hain wo paison k lya is mulk ka raaz bhee bach saktay hain",0
"ya pakoray tu nai hai ...... chips bola sakty hai ,  banana to sekh lo pakoray",0
yaar aap logon ko kya masla ha ? kul b sub rimsha k peechy pary thy aur aaj is k peechy par gaey ho ... pasand ni aai to mat dekho ya chup kar jao ... aur wese galti kya ki ha is article mein ? roshni daliye aur irshaad kijiye mirza ghalib sahib aur sub se guzarish ha especially writer se k inki baat ko hadees k tor par liya jaey,0
yaar genuine windows ka bol raha hay web ... mujhay to pirated hi lagti ha,0
"yaar keeyaah bakwaas haih sohail anjum jaab dialogues deliver hauh rahay hauh tay hain tauh background music itnaah loud q kar daitay hauh kooch samaajh heeh naheeh aah taah dialogues k dauraan background music off kar deeyaah karoh ...,! ",0
"yaha bejjli hi ni hy , ham kaisy daikin ghy ? lala jo b jeete par wo haray gi # ger se",0
"yahan per to jharoo phiri hui hai , koi comment hi nahin hai . shayad bekaar kahani ki waja se bohot saray logon ne ye drama dekhna band ker diya hai . :) pagal saman ne ab apna gher hi chhor diya ... pehlay apni mangniyan torti thi ab shaadi torr rahi hai . another very boring episode ! ",0
yahee beti babli noorey ko kursi sae utar ker jail pohnchaey gijis tara panama case mae is k biyan mae joot ha,0
yar is set ka maza ni hy kya ?? jo sab bechna chahte hen,0
yar kn sa spinner hai in mai sy wicket taking form ho jski ? poor prfrmance psl main with ball both afridi em,0
yar voice mobile world ka ghatia tareen phone he,0
yar wese ye site 3 saal ke liye register he scame to nai lagti lakin ha scam hi,0
ye bat to boht afsos nak hay k pakistani nojawanon k katil ko aesyy aazad rehaa kr dya hay . likin es ka 1 phelo ye bhe hay k pakistan ki nakam syasat ki waj sy kuch bhe ho sakta tha agr us mujrim ko sza mil jate . pakistan amrica taloqat khrabb ho jaty boht yada . likin afsos es bat per hay k esaa hona nhe chahiye tha jesa huwa . bina wja k 1 amrican 2 pakistanio ko marta hay or bina koe sza k humary pakistan ki govt us ko reha kar deti hay . boht afsoos huwa .,0
ye ganja aadmi bilkul aoraton ki tarah doosron ki jasoosi kerta hai aur her waqt idhar ki udher lagata hai aur uss ki biwi maham kay saath bhi kuchh masla hai . dono miyan biwi ko koi aur kaam nahin hai .,0
ye haters 1996 say apka kuch nahi bigaar skay to ab kia kr skty hain iss leay dafa kro sb ko,0
ye kaam be mai btaon ? hasna tha ya rona koi kaam to khud karlo !,0
"ye midhat to pakistan idol wali hai . issay acha gana ganay kay bawajood , bekaar fake voting ki waja se bohot jald pakistan idol se nikaal diya gaya tha magar talent ko kisi sifarish ki zaraoorat nahin hoti . isi liye midhat ko ab dramon kay title songs milnay lagay hain . :) ",0
ye mobile market main nai mil rha kio k is my problem hy touch screen responsive nai hy is sony e4 ki,0
ye aik galat faisla ha is pabandi sai pakistan technology mai reverse mai chala jai ga .,0
ye b azma k dekhty he shyd kbi free net chal jaye ........ aj tk nai chala sb try kia he ....,0
ye b galat ha ... imran abbas agr malik raza ka bhai ha aur kaneez begum ka beta to wo aaiza ka sagga mamon lgta ha jo k 2sible hi ni ha ... wo kaneez begum k bary bety ka beta ha aur kaneez begum ka poota,0
ye baat bilkul sahi hai aurat kabhi husb ko share nai kr sakti meanz ksi aur aurat kay sth lekin ye bilkul ghalat hai ok esi wajah sy mard ghalat kaam aur jhoot bolnay py majbur hojata,0
ye bhi aik flop drama hai jiss ki kahani kachhway ki raftaar se aagay berh rahi hai .,0
ye bht ganda set h .,0
ye bunda khu hi mujay fake lagta hai,0
"ye drama mirza azeem baig chughtai ke novel "" shehzori "" per banaya gaya hai . 1970s ka haseena moin ka likha black and white drama "" shehzori "" bhi isi novel per base kerta hai . magar dono dramon kay mayaar main zameen aasman kaa farq hai . kahan hsaeena moin kaa likha hua jaandar script wala shehzori aur neelofer abbasi , shakeel , mehmood ali , arsh e muneer waghera ki excellent acting aur kahan ye kamzor tareen bekaar script wala jugnoo aur yumna zaidi , zahid ahmed , rehan sheikh , ismat zaidi waghera ki aam si acting . sach hai naqal ke liye aqal ki zaroorat hai . agar haseena moin kay likhay huye script ko hee istemaal ker letay to shayad kuchh behter results hotay . purana drama shehzori = 10 / 10naya drama jugnoo = 1 / 10",0
ye dramaa waqai bht filmi hy :p bcaz in real life boys k paas itna time e nhai hota trips pe b larkiyoun 7 flirt kren :p wahan ja k apni dunia mn gum ho jaty hn .. mn ny trip attend kia tha uni friends k sath,0
ye dunya ki wahid maa ha jo ye kar rahi ha ... had hoti ha aesi bkwas news deny ki ... rimsha is not doing a good job,0
ye fone nihayat hi bekar or ghatya mobile hai,0
ye inhon ny boht bura kiya ... hakumat ko aisa ni krna chahye tha is trha her american is trha aa ker ek ek pakistani ko qatil karega aur hum diaat le ker muaff krte jaen gy ? hargiz ni muslamanoo khuda k liye badal jaoo .... khuda k wasty,0
"ye jo shroo main aik minute ki pakkay ragon wali alaap hai , bohot boring hai . lekin overall song excellent hai . .... so , hum nazar "" utaray "" ..... ghalat urdu hai . .... so , hum nazar "" utarein "" ..... sahi iss tarah se hoga . ",0
ye keasay miyan biwi hain kay miyan sahab ko yehi nahin pata kay biwi kitni parhi likhi ( bba ) hai…kuch ajeeb si baat hai .. aur saniya ko dairh laakh ki job itni asaani se kesay mil gaye baghair kisi experience kay aur bba bhi uss ne kayee saal pehlay kiya hai . pehaly ye baat hazam nahin horahi thi kay ahteshaam aur sania ittefaaq kesay parosi ( neighbors ) ban gaye ... ab achanak ittefaaq say saniya ko job bhi ahteshaam kay office main mil gayee ... pagal hogaye hain aajkal kay writers ..... very unrealistic & fake drama .,0
ye logic buht saary stars ki khud ki bnai hui ha ... agr aesa ni ha to phir aadhi se zyada industry qn kehti ha k right now hamary paas  only one superstar ha aur wo ha shaan ?,0
ye samunder b dunya ki tarha kitna khud gharzz hota hai zinda ho to tairnay nahi daita marjaoo to dubnay nahi daita,0
ye softwear 31 viws de ke ab sahi kaam nai kr raha,0
"ye statement bilkul ghalat hai ..."" pakistan indian artists ko allow nahi kerta to work in pakistan "" kyunkay bohot saray indian singers kay ganay pakistani movies main shamil hochukay hain and bohot saray indian actors bhi pakistani movies / dramas main kaam ker chukay hain jesay naseer uddin shah in movie khuda kay liye , poonam dhillon in pakistani drama serial "" muhabbat dard ki soorat "" with ost sung by sadhna sargam , kanwal jeet singh in pakistani drama serial "" kuch dil ne kaha "", deepti gupta in drama serial "" neeyat "" which was first drama of mahira khan . juhi parmar in pakistani drama serial "" tere ishq mein "" with ost sung by rekha bhardwaj , music by vishal bhardwaj and lyrics by gulzar . nandita das in pakistani movie "" ramchand pakistani "". sonu nigam , kavita krishnamurthy , and kumar sanu sang all songs of pakistani movie "" yeh dil aap ka huwa "". indian actress simran worked in pakistani movie "" koi tujh sa kahaan "" which was directed by reema khan and again all songs of the movie were sung by indian singers udit narayan , alka yagnik , shreya ghoshal , and abhijeet . johnny lever worked in pakistani movie "" love mein ghum "" which was also directed by reema khan . fareeda jalal worked in pakistani drama serial "" dolly aunty ka dream villa "". sunidhi chauhan , shreya ghoshal , and neeraj shridhar sang the songs of fawad khan ' s pakistani movie "" armaan "". sunidhi chauhan sang the songs of imran abbas ' s pakistani movie "" anjuman "". sunidhi chauhan also sang in hum tv awards 2015 . rajeev khandelwal and aamina shareef worked in pakistani drama serial "" sunn leyna "". shraddha nigam and shruti seth worked in pakistani drama serial "" rang barangi "". vikas bhalla worked op2ite iffat omer in pakistan drama serial "" barsat ki raat "". himani shivpuri , juhi parmar , shraddha nigam , and tina parekh worked in pakistani drama serial "" kabhi na kabhi "". monsoon bissell who is half indian & amp ; half american worked as kathy in pakistani drama serial "" jackson heights "". mika singh & amp ; hans raj hans to aksar lahore kay chakkar lagatay rehtay hain aur perform kertay hain . sonu nigam bhi geo kay aik show main perform ker chuka hai . kunwen ke mendak indian politicians ne india main tamam pakistani channels & amp ; movies ban ki hui hain iss liye unhen pata hi nahin hai kay itnay saaray indian actors / singers , pakistan main kaam ker chukay hain . ",0
ye sub rehman malik k kaam hai aur is mai mqm ka bara hath hai . ye chahte hai ye karachi shehr hamara hai isi lye daily fisad hote hai jena haram hogaya hai logo ka . plz is ko roka jae .,0
yeah tau media ne tamasha banao diya lala ka warna to …,0
yeh banda cricket khailtay khailtay budha ho gaya laikin isnay cricket ki abcd bhi nahi seekhi,0
yeh dono to politicians bhi nahi banda kis kis se gila kare,0
yeh haal hai parhey likhon ka jinhey baat karney ki tameez nahi,0
yeh intermediate vala kon hy jo har bandy ko abuse karta hy na is ky pass koi logic hoti hy na koi baat na koi ilam jahalat ke inteha hy kah har bandy ko gali deta hy salary gali ky hisab symilti hy shayed sponsored links,0
yeh intsal nai ho raha pc pa fake ha .,0
yeh jitny bhi loog tareef kar rahy hai yeh too united mobile waley ke loog hai,0
"ye dramay hamary new generation ko khrab kernay ka ilawa kuch nahi ker rahay ,  ye acha bhee ker saktay thay lakin …",0
yeh kitni bakwaas karta haiis kay jhoot pay allah kee laanat,0
yeh phaattak ke moun walaa ajj phir aa gaya charb zubaani se tumarey aaqaa nahin bach paein ge,0
"yeh sab hamari hakumat ka rachaya howa drama hai , us mai sab shamil hain , zardari , nawaz and shahbaz , army chief , chief justice . lanatt ho en sab par , khuda say doa karo k en k sath kuch aisa ho phir daikhain gay k yeh kaisay maaf kartay hain . aur woh jisay pori quom nay bahal karwaya tha . usnay es dharti maa ka sooda kia hai ,. lanat ho is pay",0
yeh set charging ka bobat slow hai,0
yeh tau baree zisti ha pteecher khan ko na 10bn rupey milay na pm istefa de ga ab bani gala mein andhra na ho tau aur kia ho,0
yes absolutely rigth sir ye hukamran yehi tu chahtey hai key ye kom mari rahey ager kom jag gai tu in ka kiya ho ga,0
"yes , merna to hai angbeen ko . isi liye to drama writer ne ahmareen ki shaadi farooq se nahin honay di . bohat bura kya . ",0
"yes , 0ative role tha :) ",0
"yes , wo apny muslims actors ko ni chorty to ye kis khait ki mooli ha",0
youn sahil sahil kehne se kiya khaak kinara aaye ga .,0
yr ye larki bht fazool hai ghatia over acting krti hai >_< aur kch bhi ni,0
"yup ..... kch b intresting nai tha es may ,,, in simple words es dramey ka na sar tha na pair",0
z15 priss ziyda hiour bettre time kam hi,0
zardari ne or to koi acha kam nai kia har tara se awam ko problems di ab wo students k peche b par gya educatation ko to chor dooooooooooo,0
zakhumon pe namak na chirko :( hum dono nz ko cheer kar rahy thy :(,0
zara mere swal ka soch samj ker jawab den agar shahbaz sharif ki jaga raja riaz chief minister hota too punjab ka kia hasher hona tha ab tak too imran khan ko kab ke dande par gaye hone the jis tarha q league ke daur meen pare the,0
zardari ki koshish rang lay ayi aur jab baday sahib nae kah dia tu ab tu sab acha hai magar tumhara kya banay ga nooray sponsored links,0
zardari shb is right bc jb ppp ki govt thi tu ppp kbhi kis provincial govt ky mamly main tang nhe larati thi sirf federal ma khati thee aur un ko apna khanay dyti thee,0
zehr lgtay ye dramaz .. qun lgatay hain ??,0
"zille kay saath yehi hona tha jo itni bewaqoofiyan dikha rahi thi . humayun itni zor se cheekh raha tha zille per aur amman jaan araam se apnay kamray main bethi raheen , kuchh artificial si lagi ye baat . ",0
"zubair ko rukhsaar ( uroosa siddiqi ) say uss waqt hi shaadi ker leni chahiye thi jab rishta tay hua tha…ab agar 10 behnen ( sisters ) hongi to kiya bhai ( brother ) 70 saal ki umar main shaadi kare ga , 10 behnon ( sisters ) ki shaadi kay baad…bilkul bekaar aur daqiyanoosi soch hai kay jab tak behnon ki shaadi naa ho jaye , bhai ki shaadi bhi naa karo . ",0
zuburdust media scrutiny but 100 with honestly by anir liaqat zuburdust awesome muzzaaa aagaya for pakistan subh kee scrutiny kurroe good job i love it rulae baba hamid mir chirri baba najam sethi and chaudhry baba n whats doctor sh masood lol,0
a mulk k rakhwalo awam ka khon to khusk kar chuke ho ab zinda lasho ko to buksh do,0
aaan mjhy nhi khani hunh : eek !:: eek !:: eek !:: eek !:: eek !:: eek !:: eek !:: eek !:: eek !:,0
aacha tu aap se paisay lay k chars lenay jata ...... hahahaha u r fny ... rum kisi prody show ma wrk karo plz,0
aaj ka episode bekaar tha kyunkay kahani bilkul bhi agay nahi barhi .,0
aap khamosh kuon hein ? lagta ha chori ha dil ma,0
aap abhe bhe ise trah lgay han tanqeed per,0
aap bhi waisey allama iqbal ko mistreat kar rahe hain .... kya aap ko paid kya ja raha ha for this ?,0
aap ka tou house raid nahi hoa !!! then aap kyon itna cheekhain maar rahe ho ??,0
aap sy yhi umeed ki ja skti hy .... 1 1st class sahafi ko iqbal ki birth day k liey koi our alfaz na mi sky .,0
aap yahan ni thay warna aap adnan tiger k ghar jaatay but pti ka koi party membr janaza main ni gya,0
ab kia bnda apni pasnd se khaye b na ;),0
ab koi nahi bachay ga beta popat ...,0
ab mai is topic pr baat bhi nahi karunga .,0
ab tou bhuto bhi keh raha hai k maaf kar do main zinda nahi hun tou ye kya hain,0
ab tu bht deir hogae .... banda tu kab ka lorka diya aapney {}{ 456,0
"ab vnc viewer open krai aur ye settings karai . note .. password ab nahi dlana wo baad mai mangay ga ab daal bhi nahi skthe edit nahi hoga yaha se , fazool ha sab . ",0
abb bhut jaldd raiwind jana hai motorcyle ke sath ho yaan pedal in nawaz choroon ko pakistan se nikalo,0
abhi bhi yeh beghairat kahain gai ke benazir khinzeer bahut azeem leader thee . ipakistani society ki girawat ka andaza karain ke log in kutton ki qabron per peshaab kernai ki bajaaye chaadrain charhaatay hain .,0
abhi to apne kuch nhe kia jab karyn gy to kya ho ga,0
"abtak pak pr kutto ki hukumat rahi he , wo nazar nahi aai tume ? ",0
accha hai but koi new story nahi hai 1st episode se hi pata chal gaya k kia story hai ..,0
acha g tek he bs nothng 2 say : udassi :,0
acha hai na jisko vote dia hai us se lain sb kuch ye log ab,0
acha mobile hai lcn waterproff nahe hai aur bhee maslay ha as ka price 40000 hazar sy zayda nahe hona chaye,0
raheel shareef ko mamnoon hussain jesa wazir azam chahiye tha aur nawaz sharif ne haan kardi ab khud bataye kis mulk ka army chief uk russia saudia afghanistan ke duray karta ha jab tak nawaz shareef leta rehay ga army chief usko kuch nahi kahega imran khan ke saath ye bara problem ha ke wo foreign policy army ko nahi dega isliye army kabhi nahi chahegi ke pti power me aye dusra ye ke imran khan buht clean leader ha aur army kabhi nahi chahegi ke koi clean leader power me aye warna army ka bhi ehtisaab hojayega,0
actually mein to fb se 2t read kar k aaya tha aur wahan likha tha k ' wo adakaar jin ko apni acting behtar karny ki zrurt ha lakin yahan to fraud nikla,0
adalti faisla bilkul ghalat ha . siyasatdan ki eligibility ka faisla nation ko krna chayie . free judicery ka qayam bohat zarori ha is k baghair hamara mulk progress nai kr skta,0
"adia tum konsi shcool me gai thi , jaha sirf galia sikhate he ? ",0
adnaan sami khan ki india mein kaya pechaan hai usey koi nahi janta na iss se koi fariq parta hai,0
adnaan sami khan ki pakistan mein koi ahemiat nahi hai,0
agar aap ye kahen india k kafir mere dost nhi to accha lage ga .,0
agar angels sach me aesi hone lagi to jab bachcha roega to ma usse kehegi sooja beta warna angel a jaega 😅😅😂😂😂﻿  ???????????,0
agar apnay rights mangna ghadarri hai tho haan mai ghadaar hoon,0
"agar inti ghairat hoti hmaray hukmarano ko to aesi topyan kartay hi na bht beghairat ho gai hain hamaray hukmaran pllllzzzzzzzzz gailani sahab thori ghairat kar lo , sharm kr lo , laj rakh lo pak watan ki plzzzz",0
agar ubama sahab kehtay hain kay mushkil hai tu phir waqi mushkil hain . q kay ye halaat inhi kay paida karda hain,0
"agar ye jhot hai to salman butt , amir , wahab riaz mzher majid ke sath kun kharain hain ab pakistani team main inqilab ki zarorat hai agar yawar saeed jese hastian pakistan maian rahin to pkstan ka bera gharaq ho jai ga kunke jb se yawar saeed aya hai hamesha pksstan pe ilzamat lage hain such hon ke jhote . islie main chahta hon ke ab pakistani team main iamandar players ko laya jai jis se zati rnjeshain khatam ho sakain or pkstani team strong ho jai . ",0
ager awaam ne donation dey kar hi hospital chalaney hain to phir hakumat ko tax dainey ka faida jahaan donation kay liaey likha hay wahaan ye bhi likho kay ab awaam hakumat ko tax na dein seedha mutalqa idarey ko donation dey dia karein waisey bhi tax dainey ka kia faida sub kuch utha kay bahir bhaij daitey hain offshore company bananey kay liaey ya london mein flat khareedaney kay liaey,0
"ager gilani sahb main zara b ghairat hoti to wo kamra e adalat sea nikalte hi resign kar daity but wo aisa kabi nahi karein ge , or kitni badnaseeb nation hea jo apni supreme court ka defence tak na kar saki hona to ye chaaye tha k s p k faisle k baad hum log raods pe hote but we have proove that jisi awaam waise hukmran , sach to ya he k har koi zati mufad daikhta he jab tak zati mufad ko qoumi mufad par tarjeh nahi dein ge hum log age nahi barh sakte ",0
"agree disagree se khane ka koi taluq nai ok ,,,,,,,,, mere coment ka mean ye hai bs k start mai mje lagta tha k ap k kisi coment pe koi 1 ya 2 person agree kerlain to boht barri baat hai but ,,,,,,, asal ye baat hai k ap kabi b hr aik ko agree nai ker sakte agr sb aik baat pr agree kerne lageen to ye mulk khushaal ho jayee ok",0
"ahan jee muje bab practice nhi ,,, kaafi arse pehle maine b kuch kuch seekhi thi :p ab bilkul bhool gai ! ",0
aik dum bakwas set ha rupiya zaya karny wali bat ha .,0
aik to hamaray country main jo kuch hua hus ki wajah sa pora country itna sad tha aur ap ki yeah news,0
aik to inkay rights samajh nahi aatay iss waqt pm trans gender hai cm punjab defence minister railway minister danyal bhonka abid shurli zaima charsi neefa podri rana sana aur dalal choi aur bhi bohat saay phirr aur kia haq maangtay hain yeh transgenders,0
aisa is lia ho rahe ha kio k insaf ki kami jobs na hona family problam mahghai aur bahot si waja se ya saab kuch ho raha he,0
aisa karne ka matlab hy ghareebon ko zinda mar do,0
aisa mat karain ghareeb awam mar jay gi . aye zalimo ! kabhi tu tum par maot aaye gi . kabhi tu socho hum gharebon k bary main bhi . aaj nahi tu kal zaror he qayamat aayeeee gi .,0
aisy brain per zor na dain aqal chli jani,0
aj ye khabar soni maine aik comuter shop par jabb main apna pc lanay gaya ajeeb batain kartay hayy ya log sharminda nahi hotay k agay kya halat hay pakistan ka mujay pakistan se pyar hay magar aisay logo koo sharam a jani chahya jo ghareeb logo ko tang kar rahy hay apni jabien bhar rahay hain mashra isi liya too bomb blast or dosri borayon maion ja raha hay,0
ajeeb drama h mujhy to kuch smjh ni ati es ki ... koi btao kon kon actors r kya h es dramy men mujhy to boar lag raha ha,0
"ajeeb tamasha hai , mulk ka soda ker k kehta hai mulk mere maa hai ....................... jitna bura likha jay is k bare main kam hoga",0
ak dam khtiya mobile ha,0
akele akele khatay we yeh cheez bilkul hazam nhi hoti .,0
all politicians fools hain un ko hasne k ilava kuch nahi aata sab k sab aik jaise hain,0
alternate link aapka agenda pakistan dushmani hai mai tumhari tarah shabab ki mehfilon mai nahi jata draamir liaquat to najam sethi alternate link,0
"ammi bhookh lagi hai , jao beta bab e peshawer flyover k neechay baith jao . ",0
"angoor khattey hain rubi ,, na aata ho to aise hi bahane lgaye jaate hain ;)) :p",0
answer shair de pichwarre wich,0
"aoa ye khna ur awam ki rae lena bht easy h ... bt insaf kha h ???? jha jao chore bazari , black maney , rishwaat ur na insafiii h .. shareef admi apne sharaft me mara ja rha h . action kon leta h…me apeal krte hn mge mery prblm me insaf dilwaya jae ........... kya insaf mil skta h ???????????? i have evry thing wid proof .. need insaaff ..............????????????? ",0
"aoa , meny pak urdu instaler install kia hy , computer resrart bhi hoa hy but task bar py langue bar nhi hy na ex2ed aur na hi hiden , alt + shift krny sy bhi micreosof world py eng urdu my convert nhi ho rhi , plz mjy btaye k my kia kron ??? ",0
ap b sir kpk me kuch kar len nawaz sharif bura but ap b just baton k e sher hen sadly,0
ap parh nahi sakte to mera kia kasoor,0
apko nhi pta ? jo reality hai wo ap khud h keh den ..,0
apny pay ae to shrou . kion media my currupt ya dehshat gard nhi ho saky . regdz,0
app ko yad ho ka na hoo sab say pehly pakistam may kohed kash hamloo ke dhamki kaleya nay dee thee kohed wo safe ho ker beytha he ghareeb karkanoo ka khoon kerwa raha he,0
aray dafa kren ap k lye lrkyon ki kami he kya wese s mamlay me abeer bhai ache hein rog ni lgate dil ko lekn phir b wo acha ni krte yonhi time waste kr rhe hein shadi kr le,0
areny bachon kay saath nafrat mut kero inhi mein say sultan ghavnavi ghauri aur ahmed shah abdali nikal ker ayega baad mein love j1hd nahi actual love phailanga jeeray ka tarka laga kay originally 2ted by bahubali masha allah zazak allah marhaba kya alishan hukum nikala hai school ke master ji ne school parhne jate hai ya tabligh karne,0
arey muslim lerkon ko ache din dikhao na hindu lerki deykerunko yeh yogi jesa dead women rpist advocter kiyoon dikha rahe ho originally 2ted by nepali yogi ji hazzamo ke fayade ki bat soch rahe hai lekin pakistani hazzam befaltu me pareshan hai,0
is drama ka koi aaga pecha nahi,0
army aur ranger ko boot polishiay pasand nai welldon # ranger chuk k rakho @ salmanmasood @ javerias,0
arry raaz ye nahi hai .. bhudo ho aap bhi .. ye tou yad dihani hai,0
ary muskan bhai larky tu patang urhaaty he hain main tu larkiyo ka keh raha tha k nahi urhati . acha nahi hota .,0
asa koi software nahi hai jo speed tez kary bakwas speed ha,0
"asal main baat yeh hai , kuuti k putar , kis ki ollad",0
"asalam o alikum , may be ek student hoon , many abi martic k exam diay hain or facebook nehati gandi web site hai is ki waja say is saal stdent ki parhai may 70 % ki kami aeyi hai thank you",0
"asalamualikum pakistan , hamare mulk ki tamam govt apne mafad k liye sochti hai koi ghareeb awam k liye nai sochta isi liye ye sb ho raha hai train band karna kisi cheez ka hal nahi hai jo mushkilat hon in sab ka samna karna chaihye na k sirf govt k paise par aaish karna aur ghareeb awam ko lutna",0
ashrafiya ko ye kheny ka moqa mil raha he k aap corrupt thy isliye peechy hiut gaye hein,0
asif zardari ko sadar kis ne banaya awam ne ab bogto ?,0
assalam u alaikum . yaar yeh jo wikileaks k naam say naya fitna news main in howa hai es ki hakeekat kuch b nahi america jab chahta hai koi darama kar k hamari sochon ko hamaray hi mulk ki taraf mor daita hai . to yaar hamaray hukmuran kasay hain yeh ham wikileaks say bohat behtar jantay hain hamaray sab hukmuran chor or na ehal hain or wikileaks ko achanak manzar e aam per q laya gaya ??? yeh who waja hai jo ham nahi jantay . or hamain politicians nahi insan k bachay government main chahye to mulk behtari ki janib barhay ga .,0
"asslam aly kum facebook ka istamaal students k liye bilkul sahe nai hay ........ inhi websites ki waja say tou aaj student ke results kharab arahay hain or majority fail hotay hain . face book bohat kharab hai kyon q is zamane main koi use sahi use nhi karta larke or larkiyan bohat kharab ho rhe hain chet ke ilawa bohat kuch hota hai allah k liye ise band kar denplease stop the facebook . do not use the face book , this is collecting your data , to handover to non - muslim terrorist ( thanks ) ",0
asslam aly kum facebook ka istamaal aik slow poison ki tarha ha jo ka students ko parhai say farigh kerta ja raha ha,0
atizaz aur pervez ye donu qoum k hero ha badqesmti ye ha k hum in jesy hero bhut jald bol jahty ha aur phir inko vote dytay hain,0
aur aap jaltay raho bs . kaam mat karna naaray lagatay rehna,0
"aur agr media ki baat h to , unka business nhi chalta jab tak issue na banaye , aap k waja se channel chal rhe h unke",0
aur apki pix =)) reham kren us chotoo c pic per {( laugh )},0
aur apni protest lodge kar rahy ... burhapa wajah ;) unha apna number dy dain halat bohat kharab hain,0
"aur dhai arab ka package jkt kay chacha nay dya the na ... to phir kya ho gya , sab corruption ma chala gya",0
aur kaise apne malik ka namk halal kre gaa,0
aur kitna later ?????? har ek match mein haar ke phir decide karoge ????????,0
aur main chamaat baray zor la lagati hoon tum jesay jahil badtehzeeb insaano ko !!!!!!!!!,0
aur shayed mujhe banned bhi kar diya jaye .,0
"aurton kay parday par apko kuch nahe kehna , to janab ye islamic riyasat hai apkay walid ke jagher nahee jahan ap jo karaine",0
awam k pass helicopter ya aeroplane nahi hay safar k leay aap ghareeb hukamerano ki tarha,0
awam ka qasoor he .. jnab ... hukmran wohi chunty hain ... saza b milay ge,0
awam ko pehle se maloom tha k ye hoga kyun k hum amrica k ghulam hy ir usa jasa ghatiya mulik main nay ni dakha,0
awwww bro aap to point denay waloun mein se thy ye leny waloun ke line mein kab se kharay ho gaye ye sab loosers hain,0
aya naa pagal ;),0
aysy hi rota rahe ga,0
bahot bekar avr fazool mobile hai qmobile ki copy hai,0
bahut khubsurat tahreer btw khachar kidher se aaya,0
bakwas bakwas bht bakwas 3rd class story no depth﻿ bus lerki pyari ha,0
bakwas darama and bakwas end .... i had only seen very few episodes and waiting for end .... aaahh .... same as beginning episodes ..... bakwaaaaaaasssssss ?,0
bakwas ha y move is pa flop pasa karach kiya ha﻿,0
bakwas hai iss orat k bajaye kise khobsorat orat ko rakha hota tub kuch acha hota,0
bakwas movie ... sanam acting assay ker rey thi jasay dramay mein acting kerti hai .. movie toh lag he nahi rehi .... ﻿,0
bakwas movie﻿ is say ache to no entry the,0
bakwas over acting ... nida ki .. koi bhi nhi krta ub tu asa .... shadi k bad jb maa bap no pta chaly ga tu kya maa bap khush rahen gy ...?? bewaqof . ye lag hi nahi raha ke ye pakistani drama hay what a bakwass drama .,0
bakwas set ha yr wifi bi nhe,0
bakwas set nikala hai,0
bakwas start to bakwas end,0
banda puchay tu kpk govt the meetings ya iftitah di taqreeb vich aamb lenay janda en,0
bandar ko kapray pehna do to log bohat hairat se dekhtay hain per iss se bandar ko koi farq nahi perta keh bandar to bandar hi rehta gai sponsored links,0
bare afsos ki bat he,0
